Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00001_001,SE_A04001_001,SE_A04001_002,SE_A04001_003,SE_A04001_004,SE_A04001_005,SE_A04001_006,SE_A04001_007,SE_A04001_008,SE_A04001_009,SE_A04001_010,SE_A04001_011,SE_A04001_012,SE_A04001_013,SE_A04001_014,SE_A04001_015,SE_A04001_016,SE_A04001_017,SE_A17005_001,SE_A17005_002,SE_A17005_003,SE_A13003A_001,SE_A13003A_002,SE_A13003A_003,SE_A13003B_001,SE_A13003B_002,SE_A13003B_003,SE_A13003C_001,SE_A13003C_002,SE_A13003C_003,ACS18_5yr_B15003001,ACS18_5yr_B15003002,ACS18_5yr_B15003003,ACS18_5yr_B15003004,ACS18_5yr_B15003005,ACS18_5yr_B15003006,ACS18_5yr_B15003007,ACS18_5yr_B15003008,ACS18_5yr_B15003009,ACS18_5yr_B15003010,ACS18_5yr_B15003011,ACS18_5yr_B15003012,ACS18_5yr_B15003013,ACS18_5yr_B15003014,ACS18_5yr_B15003015,ACS18_5yr_B15003016,ACS18_5yr_B15003017,ACS18_5yr_B15003018,ACS18_5yr_B15003019,ACS18_5yr_B15003020,ACS18_5yr_B15003021,ACS18_5yr_B15003022,ACS18_5yr_B15003023,ACS18_5yr_B15003024,ACS18_5yr_B15003025,ACS18_5yr_B15003001s,ACS18_5yr_B15003002s,ACS18_5yr_B15003003s,ACS18_5yr_B15003004s,ACS18_5yr_B15003005s,ACS18_5yr_B15003006s,ACS18_5yr_B15003007s,ACS18_5yr_B15003008s,ACS18_5yr_B15003009s,ACS18_5yr_B15003010s,ACS18_5yr_B15003011s,ACS18_5yr_B15003012s,ACS18_5yr_B15003013s,ACS18_5yr_B15003014s,ACS18_5yr_B15003015s,ACS18_5yr_B15003016s,ACS18_5yr_B15003017s,ACS18_5yr_B15003018s,ACS18_5yr_B15003019s,ACS18_5yr_B15003020s,ACS18_5yr_B15003021s,ACS18_5yr_B15003022s,ACS18_5yr_B15003023s,ACS18_5yr_B15003024s,ACS18_5yr_B15003025s,ACS18_5yr_B28003001,ACS18_5yr_B28003002,ACS18_5yr_B28003003,ACS18_5yr_B28003004,ACS18_5yr_B28003005,ACS18_5yr_B28003006,ACS18_5yr_B28003001s,ACS18_5yr_B28003002s,ACS18_5yr_B28003003s,ACS18_5yr_B28003004s,ACS18_5yr_B28003005s,ACS18_5yr_B28003006s
"29189214400","14000US29189214400","Census Tract 2144","Census Tract 2144, St. Louis County, Missouri","mo","140","00","ACSSF","0005400",,,,,"29","189",,,,"214400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4772,4772,4292,2818,1195,9,83,0,35,152,480,358,0,0,0,0,122,0,2833,2711,122,830,171,659,3425,478,2947,427,25,402,3403,13,0,0,0,0,7,8,0,0,4,79,20,112,122,34,1166,269,196,538,274,382,166,5,8,166.0606,11.51515,6.666667,6.666667,6.666667,6.666667,9.69697,10.90909,6.666667,6.666667,4.848485,41.21212,15.15152,68.48485,53.93939,15.75758,166.0606,71.51515,50.30303,81.21212,66.06061,72.12122,52.72727,3.636364,6.060606,2049,1692,0,1556,136,357,84.24242,118.1818,6.666667,120,56.9697,81.81818
"29189214500","14000US29189214500","Census Tract 2145","Census Tract 2145, St. Louis County, Missouri","mo","140","00","ACSSF","0005401",,,,,"29","189",,,,"214500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3461,3461,2925,1775,802,48,165,0,39,96,536,209,0,0,0,0,327,0,1929,1848,81,794,168,626,2179,274,1905,464,46,418,2372,45,0,0,0,0,0,0,0,44,0,34,38,48,87,27,808,139,157,257,127,412,79,42,28,166.0606,27.87879,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,35.75758,6.666667,23.0303,18.78788,24.24242,26.06061,14.54545,130.9091,42.42424,46.06061,59.39394,34.54546,70.90909,26.06061,24.24242,19.39394,1319,1256,0,1088,168,63,62.42424,62.42424,6.666667,68.48485,46.66667,21.21212
"29189214601","14000US29189214601","Census Tract 2146.01","Census Tract 2146.01, St. Louis County, Missouri","mo","140","00","ACSSF","0005402",,,,,"29","189",,,,"214601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3438,3438,3293,1874,1124,20,118,0,26,131,145,8,0,0,0,0,126,11,1857,1767,90,738,96,642,2215,285,1930,457,52,405,2312,19,0,0,0,0,0,0,10,0,0,29,0,57,71,92,443,68,184,520,281,390,109,22,17,140.6061,13.33333,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,9.090909,6.666667,6.666667,20.60606,6.666667,18.78788,30.30303,43.0303,73.33334,25.45455,44.24242,75.15151,73.33334,81.21212,32.72727,12.12121,9.69697,1605,1432,0,1215,217,173,78.18182,80,6.666667,84.84849,50.90909,38.78788
"29189214602","14000US29189214602","Census Tract 2146.02","Census Tract 2146.02, St. Louis County, Missouri","mo","140","00","ACSSF","0005403",,,,,"29","189",,,,"214602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4022,4022,3555,2745,721,0,13,0,0,76,467,122,0,0,0,0,345,0,2024,1897,127,907,316,591,2582,413,2169,517,69,448,2678,32,0,0,0,0,0,0,11,28,32,32,22,90,102,45,755,205,182,458,308,255,121,0,0,169.697,17.57576,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,9.69697,28.48485,31.51515,30.90909,12.72727,40,38.18182,19.39394,133.3333,55.75758,46.66667,99.39394,60,55.15152,37.57576,6.666667,6.666667,1737,1474,11,1362,101,263,84.24242,89.09091,10.30303,88.48485,33.93939,66.06061
"29189214700","14000US29189214700","Census Tract 2147","Census Tract 2147, St. Louis County, Missouri","mo","140","00","ACSSF","0005404",,,,,"29","189",,,,"214700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7353,7353,6613,4198,1938,0,23,0,0,454,740,709,0,0,0,0,31,0,4041,3701,340,1503,304,1199,4934,1058,3876,844,82,762,4777,15,0,0,0,0,0,0,82,0,0,189,86,78,134,110,1407,302,344,806,291,638,254,6,35,310.9091,22.42424,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,69.69697,9.090909,9.090909,66.06061,37.57576,33.93939,57.57576,56.9697,173.9394,80.60606,98.18182,177.5758,87.87878,146.0606,86.66666,7.878788,31.51515,2720,2248,16,2040,192,472,208.4848,196.3636,15.15152,169.697,74.54546,115.1515
"29189214800","14000US29189214800","Census Tract 2148","Census Tract 2148, St. Louis County, Missouri","mo","140","00","ACSSF","0005405",,,,,"29","189",,,,"214800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4692,4692,4477,2928,1229,0,146,0,14,160,215,215,0,0,0,0,0,0,2511,2243,268,908,211,697,3022,376,2646,762,140,622,3397,53,0,0,0,0,0,0,0,4,48,73,23,132,111,109,860,175,250,551,293,554,134,27,0,198.7879,39.39394,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,12.72727,27.27273,31.51515,19.39394,70.30303,47.87879,51.51515,129.0909,59.39394,73.93939,113.3333,90.90909,121.8182,52.12121,20,6.666667,2316,1810,0,1541,269,506,120.6061,121.2121,6.666667,124.8485,78.18182,109.697
"29189214900","14000US29189214900","Census Tract 2149","Census Tract 2149, St. Louis County, Missouri","mo","140","00","ACSSF","0005406",,,,,"29","189",,,,"214900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6343,6343,5263,3564,1440,38,189,0,0,32,1080,488,0,0,0,0,347,245,3344,3200,144,1663,291,1372,3976,483,3493,695,11,684,4086,0,0,0,0,0,33,0,0,73,22,106,98,43,131,31,889,206,217,1137,183,671,229,0,17,200.6061,9.090909,9.090909,9.090909,9.090909,9.090909,30.30303,9.090909,9.090909,34.54546,29.09091,41.81818,53.33333,28.48485,61.21212,18.18182,151.5152,55.75758,55.75758,198.7879,60,161.2121,72.12122,9.090909,18.78788,2739,2457,0,2216,241,282,118.7879,135.7576,9.090909,140,71.51515,81.21212
"29189215001","14000US29189215001","Census Tract 2150.01","Census Tract 2150.01, St. Louis County, Missouri","mo","140","00","ACSSF","0005407",,,,,"29","189",,,,"215001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3094,3094,2926,1427,294,0,948,0,69,188,168,130,0,0,0,0,10,28,1818,1753,65,641,184,457,2095,325,1770,358,51,307,2194,0,0,0,0,0,33,0,27,27,0,0,11,17,7,6,291,33,76,192,118,845,476,32,3,87.87878,6.666667,6.666667,6.666667,6.666667,6.666667,25.45455,6.666667,23.0303,16.9697,6.666667,6.666667,10.30303,13.33333,7.272727,4.848485,78.78788,18.18182,27.87879,50.30303,33.33333,94.54546,83.63636,16.36364,4.242424,1290,1261,0,1198,63,29,44.24242,47.27273,6.666667,53.33333,24.24242,14.54545
"29189215003","14000US29189215003","Census Tract 2150.03","Census Tract 2150.03, St. Louis County, Missouri","mo","140","00","ACSSF","0005408",,,,,"29","189",,,,"215003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4402,4402,4286,3470,475,0,233,0,0,108,116,95,0,0,0,0,21,0,2208,2108,100,795,29,766,2494,161,2333,1113,35,1078,3329,19,0,7,0,0,0,0,0,0,7,0,0,8,11,11,380,44,193,524,348,1117,450,78,132,136.9697,12.72727,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,7.272727,10.30303,10.30303,62.42424,20,41.21212,67.27273,50.90909,95.15151,58.18182,20.60606,41.21212,1983,1782,0,1722,60,201,51.51515,61.21212,6.666667,61.21212,33.33333,40.60606
"29189215004","14000US29189215004","Census Tract 2150.04","Census Tract 2150.04, St. Louis County, Missouri","mo","140","00","ACSSF","0005409",,,,,"29","189",,,,"215004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3576,3576,3463,2229,717,28,407,0,0,82,113,55,30,0,0,0,0,28,1779,1657,122,453,20,433,1949,109,1840,1153,332,821,2843,13,0,9,0,0,0,0,12,20,0,44,25,0,23,11,561,30,141,448,193,755,453,68,37,200.6061,12.12121,6.666667,9.090909,6.666667,6.666667,6.666667,6.666667,10.90909,14.54545,6.666667,35.75758,18.18182,6.666667,15.15152,10.90909,107.2727,16.9697,46.06061,79.39394,50.30303,98.78788,66.06061,26.06061,21.81818,1719,1425,0,1284,141,294,82.42424,81.81818,6.666667,77.57576,42.42424,53.33333
"29189215005","14000US29189215005","Census Tract 2150.05","Census Tract 2150.05, St. Louis County, Missouri","mo","140","00","ACSSF","0005410",,,,,"29","189",,,,"215005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5759,5759,5662,4386,427,0,787,0,0,62,97,86,0,0,0,0,11,0,3096,2979,117,1130,40,1090,3414,184,3230,1118,82,1036,4212,32,0,0,0,0,0,0,0,0,8,16,0,0,8,21,411,67,119,407,325,1359,1138,158,143,173.9394,18.18182,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,10.90909,15.75758,9.090909,9.090909,10.30303,15.15152,86.06061,33.93939,45.45454,73.33334,99.39394,136.9697,176.3636,50.30303,58.78788,2674,2508,0,2428,80,166,102.4242,108.4848,9.090909,103.6364,30.90909,66.66666
"29189215102","14000US29189215102","Census Tract 2151.02","Census Tract 2151.02, St. Louis County, Missouri","mo","140","00","ACSSF","0005411",,,,,"29","189",,,,"215102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4491,4491,4422,3610,381,0,376,0,0,55,69,69,0,0,0,0,0,0,2684,2522,162,722,27,695,3004,318,2686,765,56,709,3369,0,0,0,0,0,0,0,0,0,0,18,0,13,23,18,271,32,106,663,334,1175,528,71,117,169.697,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,17.57576,6.666667,15.15152,21.81818,17.57576,79.39394,22.42424,40,107.8788,70.30303,166.6667,107.2727,33.93939,50.90909,2149,2007,28,1903,76,142,96.36364,106.6667,19.39394,107.8788,32.72727,64.24242
"29189215103","14000US29189215103","Census Tract 2151.03","Census Tract 2151.03, St. Louis County, Missouri","mo","140","00","ACSSF","0005412",,,,,"29","189",,,,"215103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2421,2421,2387,1846,149,19,317,0,24,32,34,34,0,0,0,0,0,0,1311,1281,30,301,50,251,1585,114,1471,467,1,466,1885,1,0,0,0,0,0,0,2,1,0,0,10,12,0,2,251,25,104,196,106,568,431,113,63,136.3636,1.212121,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,2.424242,1.212121,6.666667,6.666667,9.090909,9.69697,6.666667,4.242424,44.84848,14.54545,46.06061,64.84849,33.93939,81.81818,78.78788,37.57576,29.09091,1066,982,11,940,31,84,47.27273,47.87879,10.30303,49.09091,16.9697,27.87879
"29189215105","14000US29189215105","Census Tract 2151.05","Census Tract 2151.05, St. Louis County, Missouri","mo","140","00","ACSSF","0005413",,,,,"29","189",,,,"215105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2389,2389,2141,1760,177,0,134,0,0,70,248,218,0,0,0,0,0,30,1340,1304,36,517,57,460,1451,111,1340,421,19,402,1652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,17,118,212,41,650,345,70,112,59.39394,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,36.9697,12.12121,41.81818,56.36364,20.60606,72.72727,53.93939,33.93939,27.27273,1137,1084,0,1024,60,53,23.63636,36.36364,6.666667,43.0303,27.27273,27.87879
"29189215141","14000US29189215141","Census Tract 2151.41","Census Tract 2151.41, St. Louis County, Missouri","mo","140","00","ACSSF","0005414",,,,,"29","189",,,,"215141",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4225,4225,4175,3614,175,0,264,0,0,122,50,50,0,0,0,0,0,0,2427,2343,84,546,11,535,2405,21,2384,1216,18,1198,3393,3,0,0,0,0,0,0,0,8,15,17,0,11,0,9,408,63,163,450,237,1036,701,85,187,110.9091,3.030303,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,7.272727,13.33333,11.51515,6.666667,10.90909,6.666667,7.878788,69.69697,23.63636,36.9697,71.51515,44.84848,76.36364,92.72727,26.66667,46.66667,1955,1831,0,1753,78,124,42.42424,49.69697,6.666667,51.51515,26.66667,28.48485
"29189215142","14000US29189215142","Census Tract 2151.42","Census Tract 2151.42, St. Louis County, Missouri","mo","140","00","ACSSF","0005415",,,,,"29","189",,,,"215142",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6736,6736,6503,3903,1440,24,885,0,14,237,233,161,0,0,0,0,72,0,4507,4357,150,1067,52,1015,5073,505,4568,581,0,581,4789,8,0,0,0,0,0,0,0,23,0,0,38,52,73,65,614,44,266,650,282,1582,831,117,144,198.7879,18.18182,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,24.24242,9.090909,9.090909,35.75758,36.9697,53.33333,37.57576,142.4242,24.84848,68.48485,136.3636,75.75758,197.5758,124.2424,45.45454,52.12121,3318,3191,0,2941,250,127,85.45454,94.54546,9.090909,112.1212,76.9697,36.9697
"29189215143","14000US29189215143","Census Tract 2151.43","Census Tract 2151.43, St. Louis County, Missouri","mo","140","00","ACSSF","0005416",,,,,"29","189",,,,"215143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2888,2888,2869,2598,74,0,136,0,0,61,19,19,0,0,0,0,0,0,1706,1650,56,555,8,547,1829,33,1796,405,35,370,2015,0,0,0,0,0,0,0,0,0,0,12,17,0,24,40,431,85,249,292,170,480,203,12,0,81.81818,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,10.90909,10.90909,6.666667,13.33333,18.78788,66.66666,26.66667,50.90909,55.75758,40.60606,70.30303,53.33333,11.51515,6.666667,1090,1032,9,986,37,58,39.39394,42.42424,9.090909,45.45454,18.18182,17.57576
"29189215144","14000US29189215144","Census Tract 2151.44","Census Tract 2151.44, St. Louis County, Missouri","mo","140","00","ACSSF","0005417",,,,,"29","189",,,,"215144",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5451,5451,5302,4031,721,0,419,0,0,131,149,134,0,0,0,0,0,15,3354,3261,93,767,68,699,3726,253,3473,944,104,840,4063,34,0,0,0,0,0,0,0,0,14,0,0,41,11,62,631,32,366,581,369,1169,646,61,46,180,25.45455,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,13.33333,9.090909,9.090909,27.87879,10.30303,33.93939,109.697,22.42424,83.63636,103.6364,82.42424,121.2121,130.303,35.75758,27.27273,2513,2396,16,2339,41,117,70.90909,81.21212,15.75758,81.21212,23.63636,47.87879
"29189215201","14000US29189215201","Census Tract 2152.01","Census Tract 2152.01, St. Louis County, Missouri","mo","140","00","ACSSF","0005418",,,,,"29","189",,,,"215201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6430,6430,5854,4658,501,87,556,0,3,49,576,176,0,0,0,0,9,391,3429,3280,149,1030,0,1030,3356,153,3203,1368,27,1341,4555,0,0,0,0,0,0,0,0,47,0,70,0,6,75,16,379,84,142,348,194,1450,886,670,188,147.8788,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,40.60606,9.090909,38.18182,9.090909,3.636364,49.69697,15.15152,69.69697,46.06061,47.87879,73.93939,55.15152,149.697,103.0303,120,53.93939,2483,2385,0,2355,30,98,86.06061,88.48485,9.090909,91.51515,22.42424,38.78788
"29189215202","14000US29189215202","Census Tract 2152.02","Census Tract 2152.02, St. Louis County, Missouri","mo","140","00","ACSSF","0005419",,,,,"29","189",,,,"215202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6825,6825,6664,5362,421,12,752,41,0,76,161,117,0,0,0,0,44,0,3629,3575,54,1403,59,1344,3958,151,3807,1316,46,1270,4829,56,0,0,0,0,0,0,0,0,0,11,0,0,16,48,309,66,230,420,197,1811,1129,364,172,143.0303,33.93939,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,12.72727,9.090909,9.090909,16.36364,35.15152,78.18182,32.72727,76.9697,81.21212,66.66666,167.2727,142.4242,80.60606,62.42424,2836,2694,0,2667,27,142,78.18182,87.27273,9.090909,87.87878,18.78788,49.09091
"29189215231","14000US29189215231","Census Tract 2152.31","Census Tract 2152.31, St. Louis County, Missouri","mo","140","00","ACSSF","0005420",,,,,"29","189",,,,"215231",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4496,4496,4382,3727,431,0,178,0,0,46,114,76,0,0,0,0,20,18,2405,2304,101,985,27,958,2557,253,2304,954,32,922,3023,0,0,0,0,0,0,0,0,0,0,0,8,0,7,8,263,20,153,421,191,1174,580,156,42,76.9697,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,7.878788,6.666667,7.878788,7.878788,47.87879,12.72727,37.57576,76.9697,55.75758,79.39394,80,46.06061,17.57576,1748,1638,0,1563,75,110,44.24242,52.72727,6.666667,64.24242,36.36364,38.18182
"29189215232","14000US29189215232","Census Tract 2152.32","Census Tract 2152.32, St. Louis County, Missouri","mo","140","00","ACSSF","0005421",,,,,"29","189",,,,"215232",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7847,7847,7680,6185,303,0,1111,0,0,81,167,155,12,0,0,0,0,0,3387,3334,53,1400,75,1325,3640,128,3512,2320,177,2143,6123,12,0,0,0,0,0,32,0,7,0,66,11,4,3,67,771,15,179,825,241,2080,1069,482,259,164.8485,11.51515,9.090909,9.090909,9.090909,9.090909,9.090909,29.69697,9.090909,9.69697,9.090909,32.12121,10.30303,4.848485,4.242424,29.69697,126.6667,14.54545,52.72727,130.9091,72.72727,176.9697,115.1515,96.36364,58.78788,3071,2892,0,2802,90,179,70.90909,77.57576,9.090909,83.63636,31.51515,54.54546
"29189215301","14000US29189215301","Census Tract 2153.01","Census Tract 2153.01, St. Louis County, Missouri","mo","140","00","ACSSF","0005422",,,,,"29","189",,,,"215301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4614,4614,4514,3554,430,0,401,0,0,129,100,59,0,0,0,0,0,41,2124,2071,53,977,10,967,2492,69,2423,1145,52,1093,3329,0,7,0,0,0,0,0,0,0,0,0,0,0,13,41,316,14,115,339,135,1046,658,445,200,96.36364,6.666667,7.272727,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,12.72727,23.63636,52.72727,10.30303,38.78788,70.30303,42.42424,92.12122,71.51515,68.48485,44.24242,2064,1886,9,1802,75,178,59.39394,65.45454,8.484848,63.0303,21.21212,35.75758
"29189215302","14000US29189215302","Census Tract 2153.02","Census Tract 2153.02, St. Louis County, Missouri","mo","140","00","ACSSF","0005423",,,,,"29","189",,,,"215302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3414,3414,3361,2830,125,0,400,0,0,6,53,53,0,0,0,0,0,0,1774,1727,47,744,0,744,1828,60,1768,842,37,805,2475,32,0,0,0,0,0,0,0,1,2,0,0,36,1,5,130,25,42,244,35,727,651,325,219,103.6364,17.57576,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,3.636364,2.424242,6.666667,6.666667,17.57576,6.060606,6.060606,33.33333,13.93939,23.63636,64.24242,14.54545,78.78788,75.15151,52.72727,49.09091,1325,1289,8,1270,11,36,57.57576,54.54546,4.848485,56.36364,6.666667,15.75758
"29189215400","14000US29189215400","Census Tract 2154","Census Tract 2154, St. Louis County, Missouri","mo","140","00","ACSSF","0005424",,,,,"29","189",,,,"215400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5317,5317,5249,4674,126,32,244,0,125,48,68,60,0,8,0,0,0,0,2512,2467,45,1370,12,1358,2891,79,2812,1056,0,1056,3676,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,142,11,92,243,120,1373,898,668,121,108.4848,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,8.484848,9.090909,53.93939,10.90909,29.69697,51.51515,28.48485,110.9091,81.81818,100,35.75758,1961,1920,18,1817,85,41,54.54546,55.75758,12.72727,55.75758,35.15152,19.39394
"29189215500","14000US29189215500","Census Tract 2155","Census Tract 2155, St. Louis County, Missouri","mo","140","00","ACSSF","0005425",,,,,"29","189",,,,"215500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4401,4401,4329,3319,256,7,577,0,13,157,72,35,0,9,0,0,10,18,2251,2197,54,1218,0,1218,2407,45,2362,766,10,756,2989,0,0,8,0,0,0,0,0,0,10,0,0,44,30,6,154,15,60,311,94,876,707,353,321,113.3333,6.666667,6.666667,7.878788,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,9.69697,6.666667,6.666667,20.60606,19.39394,6.060606,47.87879,10.90909,22.42424,55.75758,27.87879,80.60606,80,52.72727,66.06061,1619,1570,0,1522,48,49,61.81818,61.81818,6.666667,61.81818,31.51515,20.60606
"29189215600","14000US29189215600","Census Tract 2156","Census Tract 2156, St. Louis County, Missouri","mo","140","00","ACSSF","0005426",,,,,"29","189",,,,"215600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5063,5063,4796,1326,2536,7,562,0,24,341,267,208,0,0,49,0,0,10,2501,2370,131,1418,113,1305,2900,270,2630,622,44,578,3317,0,0,9,0,0,0,0,0,0,0,0,0,19,68,58,579,77,307,629,246,885,268,91,81,150.303,9.090909,9.090909,8.484848,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,12.72727,28.48485,34.54546,124.8485,32.12121,82.42424,110.303,72.72727,104.2424,54.54546,36.9697,35.75758,1853,1679,6,1579,94,174,70.90909,78.18182,5.454545,74.54546,36.36364,58.18182
"29189215700","14000US29189215700","Census Tract 2157","Census Tract 2157, St. Louis County, Missouri","mo","140","00","ACSSF","0005427",,,,,"29","189",,,,"215700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5730,5730,5642,1351,4097,50,78,0,20,46,88,40,48,0,0,0,0,0,3008,2845,163,1218,419,799,3557,391,3166,955,91,864,4025,1,0,0,0,0,0,0,0,0,2,39,26,103,106,59,931,95,195,821,377,679,425,63,103,247.8788,1.818182,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,2.424242,35.15152,18.18182,49.09091,53.33333,31.51515,202.4242,53.93939,67.27273,135.1515,87.87878,116.3636,92.72727,28.48485,52.12121,2292,2064,0,1664,400,228,99.39394,115.7576,9.090909,123.6364,108.4848,62.42424
"29189215800","14000US29189215800","Census Tract 2158","Census Tract 2158, St. Louis County, Missouri","mo","140","00","ACSSF","0005428",,,,,"29","189",,,,"215800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8016,8016,7834,6125,1068,0,477,1,0,163,182,182,0,0,0,0,0,0,3861,3785,76,1563,75,1488,4480,421,4059,1948,101,1847,5599,47,0,0,0,0,0,0,0,0,0,27,0,23,0,25,432,101,307,628,116,1793,1116,684,300,240,33.93939,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,26.66667,9.090909,21.81818,9.090909,24.84848,196.9697,78.78788,106.0606,158.1818,52.12121,213.3333,165.4545,171.5152,73.93939,4082,3596,0,3448,148,486,149.697,189.0909,9.090909,198.1818,66.06061,140
"29189215900","14000US29189215900","Census Tract 2159","Census Tract 2159, St. Louis County, Missouri","mo","140","00","ACSSF","0005429",,,,,"29","189",,,,"215900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6171,6171,6002,1364,4452,42,19,0,0,125,169,16,0,0,0,0,153,0,3031,2734,297,1108,241,867,3895,534,3361,1039,41,998,4497,54,0,0,0,0,5,0,0,39,0,37,21,58,121,201,939,35,177,897,289,975,445,130,74,244.8485,36.36364,9.090909,9.090909,9.090909,9.090909,6.060606,9.090909,9.090909,36.9697,9.090909,20,16.9697,29.09091,56.9697,68.48485,160,25.45455,52.72727,178.1818,73.93939,157.5758,108.4848,66.66666,44.84848,2562,1970,39,1557,374,592,117.5758,142.4242,36.9697,141.8182,78.78788,133.9394
